SampleN,SumTS,Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,NH4_N,NO3_N,N.N,TN,OM,SoilType,Longitude,Latitude,ALT_extract,Landscape,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin
A2_2_10,4.22274933,16.73767991,1.34172591,131.4351525,5098.544598,2757.360412,2847.55189,5.302158443,806.2956495,44.76724002,40.74452556,298.0062161,27670.94197,12.42996906,26.19266137,41.64357201,67.26678252,9.87938934,2.520756598,8.185562972,34.35408316,22.65383798,18.87469481,2.913295679,1.70083964,0.509051577,1.512504163,7.686459471,0.597786641,4.910555403,108.2485499,54.93371132,125.4839352,11.78676213,40.73745833,7.094255061,1.322376366,6.486720924,0.808127297,4.331962298,0.772392341,2.127776475,1.739231405,0.052256435,29.65885477,63.02715165,186.34,20.56709265,78.9,6.5,55.4,11.11,3.26,14.37,1544.081,19.21836539,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_11,6.40604933,17.91616651,1.258575362,125.4715588,5772.789137,2757.955806,3086.62901,5.764692336,988.3093225,45.65662513,39.02163906,447.793185,29211.18659,14.7810858,28.86254543,46.66047829,52.55713969,9.153788553,2.506437123,8.95466174,32.04238754,26.85545672,16.10252215,3.776120968,2.205174147,0.4554767,1.406581723,7.37449176,0.636957795,5.184061906,131.0500086,39.8213728,83.4439693,9.43308016,34.70430851,6.441129972,1.172844888,5.893627549,0.744840224,3.97076201,0.706134498,1.894019841,1.590240692,0.091120381,23.80810617,12.88048297,217.8484,6.989097009,77.05,6.53,46.7,11.69,4.24,15.93,1141.9254,19.21327004,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_12,4.55281768,18.54784328,1.530732355,151.8128942,5445.532719,2775.805397,2828.019742,6.107138059,1044.401022,49.60170603,45.11073117,346.8447308,30264.82848,13.81579834,28.34580607,40.25621086,55.76565356,10.70972623,2.831132353,8.656193524,34.61649914,21.56410908,17.60233952,5.502605415,2.677179754,0.518516562,1.163588826,7.014184433,0.711970173,4.880500579,111.6161502,64.53237406,133.0743075,13.85017413,47.58604044,7.754116645,1.347879579,6.863136671,0.8205405,4.128393921,0.738769273,2.050548747,1.711156271,0.145628664,26.92120137,31.23301446,121.968,6.592352871,107.5,6.55,45.3,9.03,4.07,13.1,981.1648,19.72822132,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_13,5.69708636,18.39692416,1.432548937,142.4702126,5363.657116,2833.959253,2830.631663,5.742954193,1079.302547,48.13810435,43.37641883,342.9829971,29223.08062,13.5003975,27.84535835,30.94101638,48.78665327,10.85069226,2.65430128,8.621836489,34.16058325,21.0821238,16.49437456,4.81277329,2.78081679,0.519539653,0.439330569,11.31926563,0.655916081,4.74335783,101.4838114,67.08188419,157.6958485,13.86672046,46.72228399,7.437586315,1.250342253,6.632337775,0.771242794,3.884919243,0.690847169,1.891017172,1.545445705,0.113590161,31.58229633,22.06533275,162.624,5.387286005,153.55,5.93,44.6,12.19,4.38,16.57,1165.6414,14.26015713,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_14,5.785083,15.20822073,1.029826476,170.0689005,4674.939647,2296.964693,2603.813106,4.517502376,781.7824812,39.25893662,38.08165908,247.0884604,24036.90814,10.21531964,22.77561632,39.11853148,44.35592754,7.699568533,2.099385999,8.569560978,31.44012038,15.17031796,13.87422052,2.860792125,1.666742657,0.435005472,0.508660471,7.01702265,0.512178809,4.343600777,88.9810813,40.12125416,86.62282175,8.983863411,31.91450048,5.56148776,1.00130401,4.991225746,0.622173388,3.255350014,0.578357775,1.572444742,1.255916938,0.052624753,21.08007833,34.86502466,259.182,16.56025539,93.0,5.41,52.2,11.34,4.91,16.25,1213.5816,17.10848448,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_2_15,6.96029029,15.17695482,0.979606186,150.885869,4815.267947,2429.695128,2961.325476,4.761446068,824.6428282,39.26500326,37.47576916,269.0169377,24272.63447,10.57681143,23.17733047,33.97561141,38.15403752,7.908820534,2.133794932,7.568089173,30.7263709,15.10544396,14.43602729,3.138461731,1.609455574,0.381686275,3.057069621,6.840797237,0.488147216,4.26922637,90.84787138,41.17959208,90.41526206,9.288277743,33.06581148,5.878977782,0.985157862,5.358316454,0.658880348,3.454787551,0.615206533,1.682962166,1.387665566,0.056540462,20.43059945,28.09759041,217.8484,12.09032774,88.1,6.03,53.7,9.18,6.65,15.83,1131.7614,18.83665147,Roam,117.8948933,35.86023167,261,Mountain,0.237112999,4875.899902,3435.800049,843.7000122,0.60621798,-1.700000048,26.10000038,40.97999954,-19.04000092
A2_3_1,11.1553562,25.58842323,1.032937967,153.1167196,5960.264863,6835.577073,3902.912189,5.789191333,1445.113049,43.21380525,32.79381448,362.3599937,31181.64774,10.60673887,18.46961896,58.12032324,75.3788958,12.61375366,3.232778789,6.571673708,101.2489946,18.64885692,19.17938075,0.684995486,6.085989234,0.439960279,0.832069493,9.797544233,0.370024108,7.47841322,149.4527896,99.76618566,200.9662437,19.28440677,64.6677641,10.51328306,1.071762016,9.013912606,0.98643562,4.63136188,0.7956402,2.095059493,1.631073949,0.013893067,31.30944924,26.59886788,249.018,27.02433187,193.2,5.72,83.5,7.69,3.31,11.0,1289.3034,14.89564517,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_4,10.1387645,26.44045133,0.906981065,153.6255376,5987.772846,6614.670653,3505.971123,6.040436652,1545.82346,44.11979243,31.94972899,336.0774244,32355.73388,10.46813632,19.59455489,59.70210062,91.75888798,12.74040398,3.244840062,6.833205814,105.3087635,17.8351149,18.50243071,0.995277477,6.525441557,0.489222632,0.252938799,9.660192578,0.418298912,7.947371017,136.1142852,94.8656939,181.9218512,18.71225483,62.9489965,10.32261787,1.051095268,8.712069015,0.962072394,4.553153019,0.78822565,2.098705512,1.622260883,0.043622706,31.73430162,28.7498622,226.996,31.29360175,93.25,6.14,86.6,7.64,6.96,14.6,1034.5258,22.18889714,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_5,5.70933502,23.47191048,0.932112793,132.4461606,5270.310833,5910.796497,2818.717938,5.264482513,1377.599504,38.64203358,27.00624007,319.8634411,27482.13553,9.455907549,16.85137527,37.2221492,67.41169435,10.66664492,2.78377505,4.91248226,97.4781567,13.96429887,17.36873376,1.210117546,5.482419928,0.384488657,0.240026338,8.439909134,0.318602371,7.102695283,133.2511697,77.85077193,146.1954063,15.23091089,51.59624258,8.611188193,0.891626866,7.714534032,0.878140558,4.263715722,0.742840534,1.963182047,1.508280575,0.02031906,25.18114049,32.5441333,137.214,15.08129919,86.05,6.43,72.7,5.85,5.34,11.19,786.5242,11.81728636,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_6,4.93086006,39.42339733,1.494807857,368.7728255,8048.95975,8871.647202,4064.185242,9.100870917,2377.366855,57.79058158,46.25734566,385.5876141,38991.0354,11.94840137,28.8119066,46.7904669,71.98332994,15.03008096,2.943900731,1.848875438,125.8542682,18.41419844,22.45296298,4.638157419,9.751089792,0.689987763,2.014078863,8.148569416,0.0005332,8.188866108,141.6440051,83.61909446,154.4244952,16.40517062,54.40688487,9.338521834,1.003337886,8.939996034,1.022862003,4.791717793,0.845370537,2.283326018,1.77295939,0.124923343,26.60963256,34.82061844,214.291,19.27378765,86.75,6.49,161.2,6.35,3.92,10.27,543.9434,17.88801228,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_7,11.1689683,33.19271031,1.438465704,311.1719104,7287.889799,7710.000475,4716.383925,9.878561793,2012.798476,53.12128966,44.22437353,389.7164889,34486.44119,11.38349638,23.92635156,44.380992,68.68087922,13.28403152,2.545505046,1.315213859,105.9319563,21.53411644,26.39870324,2.43114785,9.619349151,0.635723685,0.976958257,8.106779661,0.0005332,7.092592822,145.8212309,78.06024101,145.3744339,15.3793893,52.13904515,9.315540979,1.058625013,9.197787596,1.093829549,5.368271894,0.976517661,2.671465209,2.072356868,0.068071215,24.78062355,27.78620725,186.34,28.94558231,171.4,6.44,108.0,8.08,6.36,14.44,1225.609,28.42837072,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_8,8.65291963,40.09309341,1.657388515,346.9766082,8808.040088,9553.731534,4728.624616,10.09041757,2278.017623,62.57895203,52.49931128,470.3408058,40763.48867,13.76550231,28.23236743,66.30547197,86.98822298,15.78433417,3.011710989,1.79865998,123.0288189,22.01973589,26.43825554,1.345004019,9.031318715,0.658434109,1.424694065,8.992626525,0.0005332,8.394426152,141.096834,95.50912212,184.9146281,18.63545038,62.76304523,10.74423012,1.170808709,10.35357488,1.148131538,5.436004934,0.986404858,2.644989454,2.096005109,0.043393737,31.197701,28.47259738,267.652,30.13370585,66.15,6.4,75.7,7.95,3.11,11.06,808.2074,29.42315858,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_9,5.91388446,28.33020872,1.035995897,263.3181012,6341.307284,6855.245781,5210.957645,8.384992158,1785.250538,47.61613717,45.84706001,340.9124402,31351.67205,10.20995233,22.46184156,62.61461346,62.25729136,12.20616765,2.12438056,1.401760986,91.413042,21.16779198,24.29286263,1.428435421,8.0056613,0.623239277,1.062602436,8.52345843,0.0005332,6.332301891,111.9301151,74.61859321,143.0473356,14.64663462,49.63866928,8.889573517,0.989231004,8.652256726,1.015623338,4.955832562,0.908919859,2.473455719,1.95544247,0.036850196,25.93967,28.33857616,250.712,32.8934253,134.15,7.04,104.9,9.94,6.3,16.24,1117.193,23.98251014,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_10,1.50115556,38.12796177,1.606086959,327.6000447,7699.105426,8898.200074,4552.792121,8.123684868,2156.111926,53.70592829,47.61966166,393.9280158,38088.58446,11.63188669,24.18209283,78.57783411,87.82298442,15.82171175,2.621848294,1.480381387,118.8245203,24.36892785,23.04324715,2.160263663,9.615460832,0.69892807,1.243474658,9.271235345,0.0005332,8.226197869,133.175093,102.5402771,187.1431142,19.66759626,65.27116498,10.85445286,1.169828505,9.980734511,1.08601663,4.933693019,0.869839864,2.34643383,1.789202122,0.072293922,35.94487175,30.3278772,326.2644,36.8763991,216.55,7.12,136.5,8.82,16.02,24.84,1284.2214,16.39467303,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_11,2.69239932,36.97397152,1.47547342,260.2377843,7219.230179,8203.022543,4552.282739,7.077313975,2033.495837,48.58886272,39.11816121,362.5822402,35950.05635,11.36761555,20.53880619,63.24889406,72.87643109,15.37339222,2.515043684,1.505057714,119.1186337,23.68202864,26.70619718,2.040291254,9.304157882,0.808016137,1.011880404,8.124430252,0.0005332,8.07831452,125.508866,100.1391586,183.0538887,19.04245931,63.76779344,10.81847562,1.192426581,10.27892186,1.147449889,5.404982025,0.975892111,2.663189195,2.030177694,0.047771254,33.37534048,30.11157614,118.4106,31.86431197,66.95,6.96,97.3,5.79,4.94,10.73,960.498,22.77921955,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_12,18.4061108,35.82796636,1.359318031,299.094095,7075.819959,7761.722194,3651.660923,6.65001307,1904.15134,47.66101929,46.59920586,334.7963421,35963.97256,11.04982411,20.6938328,58.83490526,69.90795339,15.74381499,2.507604073,1.514384726,109.3701762,21.08333714,23.59509125,1.167548575,8.363152426,0.675679263,1.051332709,6.239282723,0.0005332,7.614490147,111.9893268,109.9770491,203.2421339,20.81731814,68.07703648,11.11875976,1.246950131,10.35804026,1.114743194,5.01216077,0.884419057,2.326080393,1.788009828,0.038630692,37.18996948,31.8233329,254.1,25.34019713,103.9,6.61,72.6,8.05,3.32,11.37,972.5254,19.58504446,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_13,10.8818458,34.84267566,1.748455471,279.5617549,7063.896373,7805.551161,4071.100483,6.896516162,2096.977586,50.16567422,44.39486201,334.0558211,36348.18327,11.13178515,20.73072825,62.23032093,73.84408206,16.31840294,2.567918137,6.398678571,104.8488887,23.74062196,24.75869435,2.672926055,10.00287571,0.750652128,0.896632787,8.571800767,0.0005332,7.661887824,133.9929556,116.6458767,221.8049441,22.16776381,72.41381167,12.03155965,1.395950965,11.06380272,1.183236908,5.292394944,0.941531195,2.460824249,1.91767812,0.064527725,41.85305285,31.29146472,257.488,25.61597959,109.45,7.15,112.4,3.79,4.04,7.83,963.886,18.0954457,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_14,10.2193982,30.49478563,1.471875487,306.0910439,6290.970307,7029.783439,3330.730565,5.995625129,1725.774062,43.36274113,36.4832189,316.0243355,32480.0574,10.07149766,18.38075289,55.46850644,71.50802654,14.74740726,2.201376763,1.474292394,101.2305637,20.15210823,21.77910729,0.968320313,7.164004768,0.649820908,0.939103375,8.349622044,0.0005332,7.436730079,101.9863496,100.954205,186.8440463,19.43273567,63.51308261,10.44910786,1.242377153,9.630479759,1.032503041,4.664593834,0.826564654,2.140705241,1.61792807,0.027281628,35.56848884,26.59914129,265.958,20.94219953,92.15,6.88,77.8,6.83,2.28,9.11,716.7314,11.73857435,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A2_3_15,9.22936651,32.68042967,1.714281988,272.2217446,7048.189251,8138.238029,3583.474628,7.139145312,1947.445289,50.00085202,48.04506804,338.5088931,36431.19291,11.07438027,22.35806074,70.9212196,76.88183309,16.05626339,2.446128963,1.573455605,107.487556,28.35942431,22.88616208,0.791731136,7.382723295,0.683107521,0.397856897,9.293918833,0.0005332,8.401023388,119.0210357,111.4204409,195.2168984,21.62538164,70.8292914,11.54594231,1.398799722,10.38050322,1.102059035,4.97884417,0.858569556,2.305350681,1.79437092,0.025563081,36.64524212,27.29844726,306.614,24.8136485,169.9,7.48,71.9,6.76,4.15,10.91,1263.5546,14.43862685,Sandy,117.9678967,35.843845,263,Flat,0.227621019,4802.700195,3373.800049,836.4000244,0.613740981,-1.899999976,25.79999924,40.77000046,-19.20000076
A3_1_4,4.49855648,8.304873345,0.422548477,484.2193072,4063.287086,1855.739752,3086.259318,0.976419973,389.8399182,15.10874111,11.25143598,217.4271557,11319.67352,5.728712553,11.4211373,17.25409123,38.73409231,2.756693772,1.192016398,2.795817467,19.74009031,12.19116901,3.964022175,0.976641496,0.620771338,0.347544099,0.090409183,2.737066066,0.214862007,2.135006407,146.7371393,14.57597314,28.58648476,3.046634996,10.90654916,1.713479729,0.430925426,1.670453444,0.180193712,0.8434046,0.147810492,0.400817304,0.323414095,0.037862413,8.789154797,2.421345393,214.291,9.880239521,44.85,7.51,87.7,8.59,4.52,13.11,482.9594,6.427038458,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_5,8.62403927,21.1978781,0.853955849,494.6972611,9732.935016,5425.311009,9152.186021,3.812426607,1202.45895,42.56398162,30.34121824,529.3681286,29036.03197,13.67535295,24.98193749,51.89728238,68.57940097,7.874956606,2.605519717,7.258118537,51.20985927,44.25415401,10.71573491,1.731303214,1.588115104,0.668721189,0.172143794,7.055824892,0.586315041,5.595317269,400.8936416,36.40001017,69.83769915,7.624880963,27.87096188,4.682285548,1.128519574,4.402707852,0.479680121,2.282852488,0.407173695,1.097995589,0.903696549,0.043953582,23.21184489,5.620272302,264.264,15.87586868,100.85,7.4,64.3,8.99,3.49,12.48,1136.8434,5.89449533,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_6,8.43381684,16.14483604,0.573809965,336.2205555,7013.808854,3927.304322,6447.807256,2.829111554,944.0408992,30.43358327,21.07139969,374.0921243,21702.28741,9.690136583,18.7205409,37.442934,54.21023122,5.958944522,1.790447804,5.121797807,40.1333904,29.2669373,8.09051465,1.319935455,1.264258495,0.469371516,0.141212073,5.363366701,0.414123197,4.444293918,271.1619877,27.83411741,50.93442387,5.734520457,20.95548326,3.529801878,0.827816095,3.230450125,0.364102314,1.689470821,0.299181788,0.789509477,0.635705958,0.031702057,17.48254478,5.578223024,250.712,18.99088438,27.7,7.29,61.5,12.54,5.36,17.9,969.1374,20.20698812,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_7,3.91028568,22.75898964,0.963717132,518.9357679,10608.53694,5879.327644,10017.15022,3.915084403,1421.460221,44.50782887,31.01354726,530.6517414,31366.78022,14.74487415,26.57670747,58.29061891,77.5682567,8.806512223,2.559885433,6.828693207,58.62372468,44.28405186,11.40069397,1.993073471,1.864823228,0.732363389,0.169167952,7.912821703,0.559547843,6.364167264,387.7197585,41.46390184,80.12373628,8.540906829,30.76682547,4.992419656,1.202857327,4.674087749,0.513231074,2.394131092,0.413378079,1.137179283,0.943647115,0.044875983,23.24101665,6.651991231,214.291,32.91048348,47.55,6.54,67.4,12.23,8.83,21.06,893.4156,12.25137784,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_8,5.5455326,23.8648206,1.017245681,427.2543046,10998.92193,6204.070867,9394.926379,4.004475934,1464.27304,44.55252937,31.26633513,581.1080867,31949.63387,14.86024293,27.74886551,54.753852,78.54288316,9.052048781,2.571396569,7.116339793,63.47942601,48.48429565,12.31742261,1.996799437,2.064619971,0.671061993,0.162058015,7.549053822,0.56233551,6.558298919,396.1368013,45.43566045,85.15121904,9.229317803,33.41681042,5.420137047,1.263878007,4.854065903,0.538884249,2.544661287,0.457620806,1.246966021,1.041023906,0.051554805,23.79036778,7.139987616,137.214,26.78607124,51.0,6.7,97.2,9.11,9.21,18.32,984.5528,15.96725198,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_9,6.64494442,19.99252487,0.761114992,551.9079888,9071.218461,5210.995299,9259.25812,3.361970359,1201.269206,37.86653814,27.44132571,488.4616996,27283.66686,12.21592866,24.09244645,54.72839601,74.36655423,7.494625942,2.090935452,6.161135707,52.2263373,38.29488724,9.82650512,2.012571365,1.745765338,0.591365844,0.164459678,6.91543856,0.552732345,5.385816192,354.2364724,35.56810098,67.07356509,7.339018874,26.36881117,4.388921096,1.011012198,3.9219971,0.443080071,2.074935429,0.364961917,0.993196501,0.810010408,0.048273861,22.46936781,5.522814047,267.652,15.77035174,79.3,6.81,51.0,10.19,3.06,13.25,899.6834,13.66507303,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_10,7.51144827,17.95704855,0.760413559,576.774516,7776.703079,4367.287571,7698.171994,3.117421688,1013.627382,33.61190058,23.82853147,416.93639,23971.99362,10.86172634,21.71822901,45.05301806,62.7507387,6.492776041,1.758843821,5.631674834,42.70692041,34.17482067,8.485131396,2.31544599,1.63002313,0.539165993,0.13872624,6.154285296,0.491713148,4.682756784,314.5460646,30.0125305,57.3793297,6.192804504,22.56608559,3.767161461,0.864873317,3.426598726,0.385983398,1.792927767,0.318168931,0.859460316,0.701950233,0.063300559,19.95074768,5.084649066,186.34,22.2386214,42.55,6.83,45.7,8.45,3.05,11.5,1039.6078,15.70167215,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_11,14.0538438,18.4660698,0.812864056,580.6350508,10709.47905,5949.23361,10743.12925,2.985195611,1193.476654,37.62036855,33.25211831,407.5765593,25086.24969,12.53895893,24.30604311,56.24765438,57.0856499,6.706235,1.716727907,4.083206305,55.05759195,46.25166802,7.665683868,1.217484937,1.363740538,0.430175612,0.142986514,6.851071053,0.381503089,7.13539898,307.5599176,32.83489906,59.44990443,6.624162325,23.82895621,3.724781658,0.882228952,3.308784242,0.358581096,1.65323508,0.288666233,0.788826773,0.633384907,0.038247153,18.15453436,4.884140981,400.8004,14.8554337,54.25,6.77,73.2,8.06,20.26,28.32,1031.8154,13.86666835,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_12,6.71343546,20.67219721,0.741306087,423.7299953,9088.363743,5196.303469,8170.747602,3.59936716,1180.058857,40.27734521,27.47275736,491.1083029,28608.48604,12.50122035,23.62873457,48.42866325,72.00329817,7.724981228,1.907380138,6.719018443,49.74662502,41.24654531,10.36144776,1.339477122,1.51692444,0.647027602,0.15634268,7.29939091,0.524385741,5.299317795,363.3855571,36.0994908,69.007026,7.418361313,27.02660817,4.508365162,1.026826914,4.068993695,0.460529757,2.166374705,0.383650226,1.008903466,0.834342252,0.029273609,23.75207391,5.670206259,304.92,28.41815571,64.55,6.78,45.9,8.14,2.55,10.69,1082.8048,18.95200876,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_13,6.25402875,21.78960204,0.875374221,587.7324118,9113.306532,5058.535243,9219.27495,4.204054808,1132.124286,43.47606023,28.2227756,567.5522304,30359.51834,13.60576549,24.59924955,52.55054253,70.61747111,8.09676667,1.933475487,8.119054012,45.88716024,38.99672512,10.67329101,1.67838261,1.410179422,0.626575519,0.199049921,8.291032572,0.580577981,5.272598071,438.4875611,34.76452624,70.06787733,7.320566804,26.81780278,4.620095417,1.05306184,4.178351503,0.478983289,2.287381434,0.40686915,1.088744621,0.854604465,0.039255703,29.19177765,5.968366793,274.5974,12.95956615,97.65,6.73,51.5,7.78,3.55,11.33,964.0554,14.80065732,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_14,8.02713565,21.10461312,0.907816573,644.9620669,8780.777677,5028.759047,10495.84265,3.990365925,1112.580271,40.7856366,27.28553148,538.7341323,28889.45825,12.38620554,23.4155527,57.35953678,71.7390734,7.710473032,1.767202229,7.472294449,45.36965077,41.50567242,10.58535012,2.354076511,1.533850826,0.600796038,0.192487158,7.693215576,0.601859053,5.076149774,431.7845996,33.42679622,66.76025131,7.027776926,25.87020633,4.410542422,1.02080575,4.07165253,0.475485858,2.222306766,0.391078263,1.059379098,0.854397442,0.052590957,28.30345012,6.440686015,237.16,19.95450373,55.3,6.68,48.3,10.87,2.98,13.85,1034.5258,15.49655811,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_1_15,7.05582551,23.47419485,1.009553704,474.1326989,9252.29536,4965.556354,8737.15785,4.567483949,1142.433493,45.98992739,29.19401031,642.6547424,31931.49431,13.80351246,25.45823473,50.71657704,66.91263194,8.394703906,1.97776104,8.921302721,45.26619265,40.48850971,11.59304352,2.277820412,1.549547681,0.626045426,0.177559721,7.670921724,0.645068783,5.331323813,494.8580787,35.50270749,72.67360013,7.607694817,28.24003854,4.89467639,1.134829208,4.429297387,0.512683725,2.472103995,0.441249316,1.168122987,0.939475755,0.054825763,31.54214395,6.430066929,271.2094,14.36323013,77.85,6.68,47.3,9.26,4.56,13.82,962.3614,18.17965286,Roam,117.6210833,35.35402833,267,Mountain,0.185163975,4691.0,3262.699951,823.7000122,0.647495985,-1.700000048,25.20000076,39.75999832,-17.93000031
A3_2_1,8.85572304,19.93470926,0.699175541,496.948121,6968.695464,4651.397348,11295.22119,2.724235824,1232.253249,39.88197293,27.94853016,300.0677383,23563.498,11.65367693,20.02791983,38.10442167,52.54585095,7.965795734,1.743555788,4.426854179,51.24556583,34.0330204,13.79262982,2.537764133,2.246168872,0.376236996,0.088477645,7.195232612,0.362661159,3.264126335,101.6824019,42.51118567,94.78847625,10.01042139,37.36405407,6.303390779,1.231568194,5.479492275,0.620320229,2.928529384,0.515817673,1.408606092,1.123359957,0.066206624,10.42567544,8.638588338,186.34,13.35512677,49.35,7.6,98.7,6.62,3.28,9.9,843.4426,12.71744873,Roam,117.7570033,35.57754833,202,Flat,0.226072013,5009.5,3535.699951,855.2000122,0.615010977,-1.100000024,26.39999962,41.5,-17.47999954
A3_2_2,8.40736587,18.49234063,0.713137827,417.4289562,6358.871839,4472.465377,8289.841174,2.625543976,1167.034981,36.4540151,22.6188368,282.6237451,22658.2333,9.719103131,16.61301773,31.77738788,48.29207362,7.593082627,1.665381932,4.223791033,52.04892687,27.76960062,13.41204847,2.186961224,2.919670904,0.578696175,0.15849725,6.492079448,0.40043034,3.130239751,87.97234458,45.84894974,93.95491694,10.50262858,38.56525501,6.275423405,1.200668358,5.361617259,0.634660368,2.871160517,0.526643678,1.410513312,1.139969255,0.145171123,9.244320949,9.442387837,267.652,8.295354601,27.95,7.72,78.0,5.36,3.59,8.95,594.7634,10.73553763,Roam,117.7570033,35.57754833,202,Flat,0.226072013,5009.5,3535.699951,855.2000122,0.615010977,-1.100000024,26.39999962,41.5,-17.47999954
