Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,Li_P,Be_P,Na_P,Mg_P,K_P,Ca_P,Sc_P,Ti_P,V_P,Cr_P,Mn_P,Fe_P,Co_P,Ni_P,Cu_P,Zn_P,Ga_P,Ge_P,As_P,Rb_P,Sr_P,Y_P,Zr_P,Nb_P,Mo_P,Cd_P,Sn_P,Sb_P,Cs_P,Ba_P,La_P,Ce_P,Pr_P,Nd_P,Sm_P,Eu_P,Gd_P,Tb_P,Dy_P,Ho_P,Er_P,Yb_P,Hf_P,Pb_P,Th_P,Longitude,Latitude,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,ALT_extract,Altitude,R_Altitude,NH4_N,NO3_N,N.N,TN,OM,Province_Hebei,Province_Henan,Province_Shandong,Province_Shannxi,Province_Shanxi,Province_Sichuan,City_Baoji,City_Bazhong,City_Bozhou,City_Deyang,City_Guangyuan,City_Heze,City_Jinan,City_Linfen,City_Linyi,City_Mianyang,City_Nanyang,City_Sanmenxia,City_Shangluo,City_Shijiazhuang,City_Tongchuan,City_Weinan,City_Xianyang,City_Xuchang,City_Yuncheng,City_Ziyang,Landscape_Hills,Landscape_Mountain,Landscape_Slope,SoilType_Roam,SoilType_Sandy,CultivationType_Seedings,CultivationType_Unknown,ClimateType_II,ClimateType_III,按气候聚类划分的类型_II,按气候聚类划分的类型_III,Cluster
19.910587,0.912072085,681.333824,8359.283924,3797.59194,31420.98742,4.234389271,516.598065,32.68830963,27.89619124,482.0121758,23117.97689,9.435045465,23.33129765,37.01625866,45.73049414,5.863001012,1.932913966,10.51175136,26.24764362,62.45322797,9.846279715,4.547111727,2.317995338,0.609581451,0.204339064,5.923389815,0.921508065,3.656481338,131.3877162,18.95205861,38.91577234,4.593730346,17.276845,3.468497902,0.692683205,3.177881042,0.437762013,2.178787675,0.40297947,1.034726206,0.849125064,0.23992478,17.15291753,6.064156702,276.2914,7.091490212,374.4,8.16,181.4,1.787044694,0.0170878,1828.103126,6257.76209,23697.84191,4294.791916,0.136027986,17.27245404,2.862255941,3.106668836,64.38211538,1128.103748,0.636750958,2.036922124,24.37321021,22.75655402,0.259598095,0.053255988,0.709780536,11.81550071,25.28310391,0.591332812,0.395228552,0.096436305,0.389878725,0.05439913,0.9976625,0.095212074,0.20348524,49.22406497,0.893857082,1.97031036,0.223478362,0.870077549,0.181037725,0.043291071,0.176269359,0.02414344,0.128771604,0.023906109,0.062495068,0.049569453,0.015380998,1.574659557,0.364395357,115.671164,33.771275,0.229860008,5447.799805,3817.699951,871.7000122,0.611883998,0.800000012,27.39999962,40.72000122,-17.64999962,39,34,452.611525,2.43,7.68,10.11,1721.104,20.02654386,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
16.97009279,0.732549789,502.7085848,6943.914373,2682.202247,34469.88772,3.742440945,473.3137414,28.89228243,25.88048578,311.4669864,19517.5475,7.465437598,19.56133407,31.22603872,36.00968642,5.085558098,1.573324064,8.192712247,18.80206279,75.46546409,8.185472429,4.000011088,1.008208055,0.268450639,0.097356451,6.068173416,0.53268428,2.643239836,110.2360346,17.05251582,34.18227921,4.077187012,15.12554448,2.911697744,0.571885425,2.723621343,0.348388742,1.777767937,0.314094101,0.817977985,0.67179845,0.118229599,10.87711895,6.106966464,217.8484,1.597763132,196.3,8.27,167.4,1.158439088,0.028629243,1635.246205,6750.680324,12738.22332,4912.49778,0.096987029,11.77451337,2.78548013,2.547074789,35.26895443,701.294003,0.366239959,1.365153245,13.99455506,16.87061524,0.199074453,0.043988182,0.394141115,2.96363132,53.76041677,0.505343353,0.555756498,0.08595874,0.820180763,0.030402594,0.963657412,0.065146251,0.109284027,48.88039004,0.752670361,1.417063276,0.17985069,0.704946118,0.142700275,0.035370437,0.137772197,0.018722908,0.099053887,0.017710782,0.052111699,0.038938914,0.020573896,0.952125426,0.224240314,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,1.68,14.52,16.2,557.1566,19.37272599,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
19.08227367,0.773303851,500.7408719,7828.559928,3189.500584,39493.27234,4.500456513,551.0600706,33.92047786,29.61034999,359.5643825,22664.23257,8.603145675,21.9540251,31.98173739,37.65351492,6.276358539,1.819453455,9.26409473,23.13876858,83.11058505,9.342029131,4.485303528,0.857396743,0.276675972,0.116412583,6.046904411,0.581223443,3.204109719,137.7234145,20.27782409,40.57047245,4.813325886,18.10947575,3.519466157,0.671788365,3.184554056,0.413068001,2.055439285,0.360398688,0.968945443,0.760283936,0.114490899,12.18658671,7.41289809,255.794,1.794401467,200.85,8.24,143.2,1.581895236,0.050683846,1533.261118,5096.314962,17215.84723,4546.103999,0.202883994,23.47440901,3.801048909,4.063739646,43.86054295,1237.381102,0.566566008,1.898947917,13.4947881,18.31152407,0.334763674,0.066373938,0.719162124,2.358299602,43.32173085,0.656966866,0.816371668,0.120700685,0.424368685,0.035531488,1.098194969,0.094675351,0.174458412,71.03257023,1.108460795,2.177145916,0.274103401,1.046770029,0.210718285,0.051002575,0.200494501,0.026740031,0.138293377,0.026004802,0.068519984,0.051648834,0.026687235,1.085386152,0.39265804,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,5.33,3.86,9.19,512.435,8.130945385,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
16.82099218,0.704209986,568.4086056,7028.033532,2802.077396,35988.33405,3.756587201,489.0324515,29.22434409,25.92795156,322.0675646,19630.29654,7.462928377,19.51626494,34.69292277,37.2422985,5.309025973,1.5748748,8.118891084,19.88449132,74.52648755,8.178669591,4.25611686,0.959743027,0.303250507,0.118382075,5.486580905,0.606559189,2.805394943,118.1644952,17.3726513,34.84152602,4.122809637,15.58987574,3.050134339,0.589018218,2.805232882,0.355720708,1.831351116,0.323944385,0.86423122,0.6943752,0.115070223,11.34168426,6.197673268,269.346,28.97450244,905.3,8.19,175.4,1.289373565,0.011928646,1691.833638,6231.90814,13501.10045,4167.139393,0.065470388,8.587416272,3.076619421,1.453996794,34.01172576,544.967484,0.273547838,1.439470321,14.1712358,16.60483788,0.159654954,0.031596459,0.346748187,1.667662977,44.12195454,0.300596719,0.182516197,0.066890816,0.744172406,0.024518255,0.561335853,0.049570437,0.08525143,46.29045126,0.494558267,0.985171924,0.118759896,0.45101199,0.090728775,0.023748665,0.085292855,0.012145898,0.059680972,0.011692061,0.031985856,0.0228235,0.008141453,0.557394926,0.176944034,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,5.58,7.9,13.48,1107.7066,7.874000551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
18.50916665,0.96665005,507.5365648,7622.792528,3403.727791,39398.21647,4.032192293,536.7556025,33.69064428,28.53821122,388.5423799,22958.81087,8.410214003,21.30684333,35.86393696,42.2771946,5.73803102,1.827761633,10.2698558,21.01944194,85.39051799,8.885901061,1.777370272,1.376287571,0.441550598,0.217310687,6.181406831,0.737193578,3.036690298,164.4766413,18.20140443,36.73814888,4.391303606,16.47347628,3.250729619,0.639751239,2.974981347,0.38189302,1.965716465,0.34757818,0.90850021,0.745214319,0.040922342,13.17471565,6.305841926,272.734,16.06786427,498.5,8.29,163.9,1.430100666,0.048219624,1711.260337,5998.154433,14929.82768,8507.776952,0.186756167,18.29050619,3.688899849,3.368574206,42.6599499,1095.896161,0.47543024,2.380348168,12.33879723,26.66167014,0.314782804,0.065969915,0.564013336,2.454895112,77.87154635,0.586035863,0.294607579,0.095215155,1.467867124,0.048159164,0.627504368,0.080560444,0.148629736,78.884684,1.067167069,1.99427957,0.253128843,0.959642144,0.180115737,0.049643703,0.17315068,0.023623337,0.119088705,0.022237395,0.05981596,0.045203107,0.008936071,0.847639417,0.318300679,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,4.31,6.8,11.11,1046.2144,17.21825096,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
18.18251819,0.745904818,518.0084373,7591.735786,3469.306714,38785.78783,3.971103666,512.9488081,31.61891277,27.43111205,345.8275233,21512.49488,8.059290298,20.75358758,34.69715545,41.0957386,5.532140048,1.728281136,9.10853213,20.40351576,79.483517,8.48666443,1.495572629,1.271737219,0.342151116,0.127677647,5.971286948,0.56849249,2.845220429,136.8901871,17.39477511,35.37533042,4.154943851,15.59274212,3.048403903,0.597431516,2.817244925,0.35895403,1.846784081,0.325667015,0.870219251,0.714814064,0.029555395,11.8963087,5.707473519,326.2644,33.76893258,559.9,8.33,184.9,1.450521013,0.048151771,2303.310417,6411.97195,20424.35087,5560.969514,0.151966952,15.17443987,4.014831315,3.042707992,37.83244983,953.2803219,0.44244734,2.090230852,13.42711019,25.35677368,0.294692739,0.054955624,0.565358823,2.774564675,52.04277309,0.554405781,0.217104669,0.084948307,1.311642538,0.040460863,0.638650017,0.078243841,0.134101382,62.49580921,1.037627008,2.017796061,0.255625157,1.022352011,0.180651809,0.042491337,0.169002127,0.022846083,0.121846087,0.021532684,0.053882798,0.043592957,0.023824166,0.795578905,0.329587912,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,5.33,7.48,12.81,1294.0466,15.0922976,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
20.847136,0.909653347,462.7740483,7892.012756,3526.484902,33277.76792,4.610963577,506.1092116,35.31165412,30.24005182,394.6903013,23616.48159,9.386769501,23.23328301,35.10829131,39.79402948,6.326469296,1.815402817,9.975768606,24.3678859,70.74203925,9.687148251,2.727801016,1.107000157,0.277716557,0.142188116,5.735439657,0.607887747,3.303983184,143.8027871,19.42721275,39.89855373,4.701326815,17.56873993,3.486238778,0.678238137,3.190070328,0.415289461,2.109810343,0.374644957,0.981032436,0.804447612,0.061311978,14.41408904,6.877580686,267.652,11.46788991,343.1,8.34,181.6,1.06258286,0.040583242,1661.366576,3545.471217,15823.21342,3419.371531,0.086617669,11.91736032,2.195465535,1.70159487,30.64017468,676.6603204,0.417200799,2.599670677,9.695133996,23.80413219,0.173701348,0.044720017,0.372234624,5.950891882,20.94007618,0.363486607,0.303662615,0.071831258,0.225279036,0.05776547,0.630536458,0.076261168,0.119114328,49.074592,0.562795,1.174796299,0.131008849,0.516099139,0.103144101,0.028398404,0.104761042,0.013520857,0.072399677,0.012981564,0.037273258,0.0293388789999999,0.010530315,0.739849551,0.201427045,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,4.63,9.02,13.65,1040.963,17.58667904,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
20.74279917,1.07429023,556.6351668,8318.624552,4045.533024,41437.10389,4.597455529,546.6526622,36.20696217,31.4566716,405.7567637,24067.01333,9.308400784,23.86344911,38.77029094,44.44467587,6.431501117,1.9044093,10.07206112,23.91006861,81.42155845,9.967862289,3.264119932,1.407934313,0.297564573,0.146478884,6.304700637,0.694094534,3.269184181,152.2576105,19.96247455,40.21150057,4.746233116,17.88147972,3.494764148,0.685835495,3.229841996,0.42271805,2.220084647,0.384657331,1.011577721,0.846547331,0.069997132,14.33044904,6.956999713,271.2094,20.43460925,627.4,8.33,172.4,1.559854554,0.028730571,1780.225901,8089.740691,16101.2685,5111.381593,0.121213448,12.29867431,3.134948299,2.396842591,38.86852203,887.5122533,0.436054756,1.27353389,14.0312077,13.16715996,0.240619242,0.052418141,0.464158395,1.896360153,52.4781609,0.490930279,0.421395953,0.072498004,0.734968199,0.036648908,0.615413271,0.07142557,0.110927968,41.567616,0.793895981,1.503290115,0.186511236,0.735746164,0.147379298,0.035276308,0.139130396,0.018623672,0.097991327,0.017916949,0.050980947,0.038681687,0.012275513,0.79408691,0.251043407,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,6.26,5.56,11.82,1077.2146,14.09503315,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
18.16421186,0.756065459,493.378508,7013.526675,3447.854866,32276.84532,4.03119946,491.5481595,31.25028059,27.8559031,366.8264404,20671.38032,8.075339816,20.70238731,34.22331162,40.81596595,5.642460848,1.641643091,8.643134638,21.5406262,64.92580197,8.564019182,3.040098063,1.196894165,0.25349642,0.109274039,5.580429627,0.635798123,2.955200283,135.0937478,16.99343199,34.7510274,4.07045483,15.3721657,3.044356089,0.588183092,2.800716519,0.360381836,1.858150778,0.328546733,0.889189239,0.718106055,0.073447819,13.00881433,6.693262187,135.52,13.75762651,595.35,8.38,162.7,1.068023539,0.040937091,1369.47961,6195.596315,11377.64166,3641.378752,0.07128617,8.812824523,2.199063377,1.870392415,25.2813807,599.6870661,0.323689705,0.995993403,10.11029479,16.0307724,0.159414405,0.039179056,0.380925814,1.666160922,37.05569266,0.388318089,0.382585285,0.055691313,0.841573522,0.027600669,0.618033028,0.072448084,0.079038581,53.16252587,0.603399167,1.099135538,0.142887933,0.563850497,0.111821424,0.029554883,0.106700852,0.014591213,0.075754705,0.014289836,0.038031358,0.026737289,0.011308285,0.637651936,0.185169849,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,1.64,4.16,5.8,1128.7122,14.09086933,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
20.3390371,0.915948799,623.2133435,7908.063694,3912.825496,35608.33739,4.488609074,531.914712,34.67163541,30.53390566,392.0358462,23279.0149,8.975491985,23.31020415,40.95886324,44.12727782,6.23920476,1.91085852,9.878175518,24.55551227,73.27915766,9.602847042,3.565461938,1.364288794,0.334228285,0.190440072,6.402081138,0.749073932,3.339144271,147.0733757,18.90136943,39.06079143,4.488245671,16.79349261,3.344575245,0.661378662,3.132476776,0.403740728,2.079849364,0.368449438,0.969711314,0.804780231,0.094434071,14.79361092,6.74891021,271.2094,8.298340332,543.4,8.47,170.6,1.121107431,0.036589836,1619.443675,4407.898614,14935.53089,3818.096663,0.084002668,12.00255702,2.124573484,1.989082304,28.56836878,636.1291105,0.319942275,1.25104078,12.51216097,16.56023887,0.176555701,0.035512336,0.437972305,1.662774779,38.73740346,0.398445457,0.306535161,0.061118258,0.61529496,0.028343431,0.620165826,0.069959406,0.091818074,63.62419027,0.641543618,1.251847258,0.15800764,0.614991001,0.120264079,0.03427674,0.11212213,0.015645867,0.080031445,0.014567426,0.041479523,0.029089682,0.009686209,0.591515613,0.194957898,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,5.41,3.65,9.06,989.1266,10.61814609,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
19.6995997,0.975046483,576.8297715,7799.888383,3971.361734,36414.2556,4.351357177,536.6966664,34.08134341,28.72080643,392.0389758,22786.8337,8.894071622,22.23771468,39.50908309,42.53808782,6.054643484,1.835598852,9.751121041,24.11985955,71.14295075,9.425117344,4.062013938,1.354392919,0.306799589,0.142447634,5.733867136,0.754464697,3.289340061,143.4071194,18.76484298,38.52017877,4.499933646,16.75191459,3.366101278,0.634202766,3.084511461,0.406643749,2.07289159,0.369245325,0.982871048,0.812089763,0.102877785,14.43222908,6.826224747,189.8974,13.09842819,740.85,8.32,169.4,1.833501266,0.051992268,1644.94735,7245.39168,11466.35094,4810.507025,0.165034919,13.64114224,3.185041903,3.607436372,38.44372061,1083.046036,0.521524492,1.985921674,10.62586292,18.02479049,0.325554206,0.057591207,0.586959955,1.92448704,44.47258763,0.627452499,0.054252399,0.077071294,1.043701746,0.043098963,0.481571749,0.121610964,0.163613657,60.79033678,1.076291703,2.069051155,0.259524313,0.97642929,0.202875675,0.047821998,0.195004568,0.023870722,0.126698804,0.022405017,0.061324451,0.047037757,0.005329501,0.964101809,0.305617648,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,4.06,4.06,8.12,1027.2416,13.96904236,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
15.11066322,0.71600559,498.5936603,6215.609397,2838.767509,31300.86718,3.375112217,400.5146869,26.47245922,22.7113042,314.5891811,17810.14384,6.931400688,17.8805156,33.21477117,37.13929607,4.875017442,1.445151153,7.554829238,18.17523002,62.75638127,7.302012979,2.366551259,0.926821311,0.231588141,1.436392509,4.605861283,0.525356029,2.452961313,114.5625204,14.70349769,29.97810996,3.501924855,13.18898603,2.61178024,0.507295717,2.43121928,0.306327699,1.589090623,0.278110532,0.738479351,0.585873581,0.050304487,12.56111894,5.159881143,162.624,14.87916916,427.6,8.34,162.4,1.595307391,0.063557554,1566.172164,6810.851258,18143.65478,4790.603645,0.13673367,11.02116184,3.482301201,3.469115338,33.72371583,956.6697979,0.442864946,1.668222328,14.09220996,18.94595776,0.301841134,0.054584582,0.557105951,2.846184909,43.86067071,0.560382644,0.058479277,0.063397536,0.83777043,0.052192587,0.15722703,0.083005277,0.1497494,54.83961259,1.00102481,1.925461622,0.244169305,0.920965154,0.182242281,0.04173071,0.175468179,0.022608541,0.113126395,0.020867654,0.056439505,0.041960622,0.004487865,0.807789098,0.308311753,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,5.25,4.49,9.74,1023.0066,15.61879202,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
23.01481589,0.948257574,810.7522836,9024.176437,4350.583758,41109.69553,5.160530395,608.2098483,39.90103478,34.05379413,453.7816801,26501.49943,10.31209996,26.36418975,45.48239926,51.55274617,7.125163691,2.105681755,10.73101751,27.79025554,84.97039525,10.85853879,3.416692059,1.543847129,0.324261675,0.175859564,6.804329901,0.781752564,3.641297168,167.5305853,21.45251797,43.57716701,5.11591581,19.17272549,3.778617763,0.74376564,3.54641631,0.464093552,2.343867164,0.421652773,1.108019306,0.893510365,0.085848157,17.18904873,7.43066522,206.668,20.06869284,479.65,8.26,179.8,2.075406367,0.044228618,1968.139709,5701.983492,13625.14405,5261.170415,0.219029299,27.73743376,6.022388446,6.423668358,35.5007123,1318.503989,0.58691948,1.808541693,13.99403611,19.01116776,0.40834171,0.068661491,0.661129327,2.673654323,45.84184875,0.702990982,0.216781475,0.085866887,0.788888584,0.083408707,0.120627651,0.083170428,0.209942132,37.05801798,1.345168777,2.6370953,0.32516942,1.248562596,0.238362449,0.052103915,0.22798895,0.029596818,0.152514178,0.027520257,0.075558542,0.059349076,0.00862271,1.126773336,0.380619475,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,4.68,5.52,10.2,1316.4074,15.50190041,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
23.34984794,0.988003508,741.8272811,10195.05384,4343.467639,40806.21992,5.057780633,622.0441984,40.19729522,35.04738527,589.4762929,28344.67215,11.46384815,28.85077935,49.64154122,57.16648927,7.10423842,2.251903042,12.58916136,32.08843178,81.10809884,11.8327941,4.102181699,1.704130487,0.449450731,0.1943021,7.001729619,0.838695355,4.457047813,165.5769725,22.66180584,46.39147849,5.424537763,20.32563973,3.999291593,0.797185815,3.854608602,0.491413201,2.561796275,0.450589378,1.209374024,0.983376239,0.156520288,20.15736431,6.703142806,321.013,8.381560567,217.45,8.29,163.3,2.042812185,0.04151096,1742.577643,6117.07349,11560.315,4514.945627,0.21682003,14.34599398,4.384403168,4.624358321,38.59059861,1249.613094,0.547749337,2.103502679,12.16841226,14.48882407,0.369119774,0.067920275,0.605956233,2.387037439,37.83394566,0.701703649,0.083690211,0.098984045,0.83420274,0.05501482,0.222650329,0.072900577,0.189221768,45.8241319,1.162352303,2.22338023,0.276487558,1.083403905,0.216134267,0.049095415,0.196728474,0.025914866,0.142583744,0.025965534,0.06946215,0.057589272,0.006027729,1.021018658,0.362808131,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,7.37,5.31,12.68,1255.0846,21.79431674,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
22.56158886,1.105748592,703.5790449,9392.660506,4897.1247,44233.45048,5.225982392,657.6786377,41.27304624,36.40313011,465.8712416,27354.95631,10.60849721,27.15121398,44.82695847,52.52857909,7.410202543,2.207606019,11.05588763,28.69053058,86.84245428,11.11263475,4.407760715,1.677317922,0.343298875,0.259120257,7.111156603,0.815679758,3.778238986,170.5627359,22.17992896,45.48549633,5.315254307,20.18538917,3.903809173,0.781980148,3.634955225,0.470185732,2.42437111,0.434968747,1.138778832,0.916847939,0.117431632,17.19126349,7.838999859,189.728,23.95018362,730.9,8.17,186.3,1.860684983,0.086315601,1337.104017,5719.836182,14046.66838,4848.806922,0.228878257,19.56922587,4.169321915,3.533119578,42.68874816,1421.247403,0.626394139,1.773627341,11.18075359,17.82618115,0.388060992,0.075956094,0.760398349,2.321143544,42.05818061,0.739961801,0.391257126,0.112127177,1.412170827,0.034815972,0.648873342,0.106041897,0.18583535,53.3932587,1.273241174,2.527798724,0.313134854,1.163517229,0.233107981,0.051781186,0.224670332,0.028593547,0.149816854,0.027158511,0.074026062,0.059628472,0.011114263,1.059220081,0.426888708,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,5.98,5.21,11.19,1195.7946,15.90812458,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
20.28622957,0.883940854,734.9485859,8501.407387,3777.479786,46752.28102,4.599543384,606.3258486,35.35448259,31.11293004,398.8093063,23676.78521,9.027129174,23.58174809,36.28288591,48.91530986,6.284348413,2.005042118,9.843226064,24.00369243,88.24349906,9.703544974,5.050741584,1.459822197,0.302277283,0.168564978,7.125094969,0.810629085,3.384850109,144.6642774,19.85846003,40.37593573,4.756305994,17.90213242,3.509211494,0.667541753,3.198500354,0.413017891,2.12110904,0.380556925,1.002796702,0.81108395,0.124435798,18.15090235,7.232973285,162.624,24.57542458,343.9,8.18,168.8,1.246393293,0.027786438,1449.364418,6993.257821,17554.6998,4392.811093,0.110268178,9.865493926,2.175452567,2.336517969,28.60410493,742.8233313,0.373123762,1.342152573,8.583741339,15.70172006,0.193900411,0.041647494,0.374097822,4.439463721,45.17586451,0.444325704,0.228830568,0.067359,0.427691334,0.035453943,0.617974858,0.073069197,0.10634437,48.7159493,0.666499583,1.253027009,0.16257979,0.616356632,0.124891023,0.032001544,0.119318665,0.016231882,0.084689916,0.016286098,0.045121029,0.033616094,0.007531505,0.733799772,0.212124521,115.650011,33.7485,0.223677993,5418.899902,3793.100098,868.2999878,0.61679101,0.800000012,27.29999924,40.61999893,-17.70999908,38,30,446.0835,6.22,4.58,10.8,943.3886,20.13932322,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
16.18981857,0.734528639,459.8734243,7330.99644,2844.226174,29494.33461,3.203046961,485.7818922,26.24820081,24.17358631,354.8813445,18737.7682,7.357808252,19.25690348,32.55763673,45.56217081,4.655162026,1.557728545,8.144639787,20.5888036,61.5009519,7.896102052,2.520562189,1.357944159,0.279758158,0.2339668,5.517504867,0.631648657,2.879730784,98.30533066,16.44642729,33.68028103,3.925146397,14.65958822,2.840447805,0.542530932,2.649432515,0.334693468,1.706618902,0.305101982,0.80215534,0.661280155,0.092047074,13.57546665,5.262899945,186.34,16.75710182,217.15,8.23,156.9,0.780353887,0.012507285,1910.518573,4586.215684,16013.62056,3371.042015,0.055617194,11.19932467,3.399433996,2.532392449,26.59819074,531.8098612,0.318257642,1.570226661,13.27376489,20.58377821,0.138492669,0.034206451,0.343404366,4.342393201,25.27058381,0.261444317,0.27773099,0.067237027,0.332131797,0.043700258,0.77054079,0.077567161,0.092558347,50.24228247,0.517280324,1.106880267,0.124292473,0.478589347,0.090431357,0.023391112,0.080958771,0.011040096,0.054175085,0.010087049,0.027442523,0.019227805,0.008936256,0.632649081,0.174178849,115.881662,33.830463,0.226104021,5422.899902,3801.300049,871.0999756,0.614899993,0.699999988,27.39999962,40.58000183,-17.96999931,37,27,452.181393,4.25,3.48,7.73,974.05,12.80265864,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2
