Li_S,Be_S,Na_S,Mg_S,K_S,Ca_S,Sc_S,Ti_S,V_S,Cr_S,Mn_S,Fe_S,Co_S,Ni_S,Cu_S,Zn_S,Ga_S,Ge_S,As_S,Rb_S,Sr_S,Y_S,Zr_S,Nb_S,Mo_S,Cd_S,Sn_S,Sb_S,Cs_S,Ba_S,La_S,Ce_S,Pr_S,Nd_S,Sm_S,Eu_S,Gd_S,Tb_S,Dy_S,Ho_S,Er_S,Yb_S,Hf_S,Pb_S,Th_S,AN,AP,AK,pH,EC,Li_P,Be_P,Na_P,Mg_P,K_P,Ca_P,Sc_P,Ti_P,V_P,Cr_P,Mn_P,Fe_P,Co_P,Ni_P,Cu_P,Zn_P,Ga_P,Ge_P,As_P,Rb_P,Sr_P,Y_P,Zr_P,Nb_P,Mo_P,Cd_P,Sn_P,Sb_P,Cs_P,Ba_P,La_P,Ce_P,Pr_P,Nd_P,Sm_P,Eu_P,Gd_P,Tb_P,Dy_P,Ho_P,Er_P,Yb_P,Hf_P,Pb_P,Th_P,Longitude,Latitude,DI,GDD0,GDD5,GP,MI,MTCO,MTWA,Tmax,Tmin,ALT_extract,Altitude,R_Altitude,NH4_N,NO3_N,N.N,TN,OM,Province_Hebei,Province_Henan,Province_Shandong,Province_Shannxi,Province_Shanxi,Province_Sichuan,City_Bozhou,City_Deyang,City_Guangyuan,City_Heze,City_Jinan,City_Linyi,City_Nanyang,City_Sanmenxia,City_Shangluo,City_Yuncheng,Landscape_Hills,Landscape_Mountain,Landscape_Slope,SoilType_Roam,SoilType_Sandy,CultivationType_Seedings,CultivationType_Unknown,ClimateType_II,ClimateType_III,按气候聚类划分的类型_II,按气候聚类划分的类型_III
28.17110379,0.759306913,294.4981275,9584.158142,5275.353993,39434.5666,3.980458542,313.5363295,29.91331378,27.31007001,528.2499501,22695.09,9.659805488,29.70450029,22.03073168,62.05614883,6.290504844,1.505388344,6.863578586,34.60711978,68.1289927,10.06911683,4.041226198,0.576027511,0.017636458,0.246973172,5.486367013,0.297537188,4.32842679,181.5601371,19.16992604,41.8535864,5.009205141,19.43219457,3.894648201,0.767235395,3.585918175,0.457307694,2.243205178,0.386277898,0.962194789,0.728344989,0.121734215,16.00274957,7.150467527,217.8484,7.594228386,143.65,8.23,143.7,0.4956453,0.004339072,1086.719641,5075.355977,16227.13416,3445.864212,0.067998177,6.031033644,0.693984215,1.156814735,26.62953865,311.9315805,0.200623249,0.756310307,15.83711263,17.22341964,0.091494463,0.026528502,0.186247831,11.48923804,21.83102246,0.184540877,0.348751374,0.036045592,0.115344345,0.02682688,0.697581218,0.015593148,0.081829152,31.35932234,0.312302778,0.664540717,0.082254437,0.323718636,0.062727158,0.015993246,0.062957723,0.007904106,0.039400405,0.007138787,0.018511051,0.01249215,0.00697216,0.410118394,0.147994437,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,6.11,5.22,11.33,940.0006,8.471472558,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27.94847224,0.732144305,263.8959529,9122.349084,4849.939468,39407.08401,3.686739315,321.0824873,28.45484387,25.66973152,512.9300603,21605.61183,9.378988248,28.50421455,23.84902446,39.56037716,5.770402948,1.386265871,6.904168372,32.58818381,68.78546489,9.686626761,5.046397749,0.685590588,0.135452664,0.285079844,5.294542023,0.379879643,4.231405222,151.7663718,18.06586806,39.94443357,4.727930067,18.62429824,3.768586558,0.741790896,3.498773008,0.443699422,2.227426062,0.383898873,0.947174233,0.69918202,0.176876775,15.80249975,7.213676474,94.864,6.882930333,154.45,8.24,132.7,1.138868626,0.038562968,1665.878264,5525.277403,13775.73971,4348.015075,0.13044925,11.77296539,1.471733021,2.167051415,44.48131544,741.6060821,0.415285334,1.761569301,15.2142966,21.8060373,0.216549508,0.067758224,0.301113525,14.43013855,25.51987447,0.424289326,0.399927722,0.056061745,0.151533543,0.035088482,0.696519629,0.032235192,0.181452411,44.91502991,0.669424379,1.507310611,0.181621828,0.759479616,0.149491923,0.035450288,0.140224712,0.017689251,0.087788685,0.015014949,0.04064096,0.029068911,0.010145883,0.736413048,0.272885957,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,4.71,4.85,9.56,743.4966,14.61125295,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
21.32368216,0.624970695,225.1979531,6954.241254,3750.454657,31048.85389,3.031984817,254.2353181,23.1983978,20.49343761,446.6929082,17150.62859,7.375266492,22.30826893,18.40344588,39.89539592,4.816806093,1.158936772,5.149134793,25.37065557,49.44147553,7.923743159,4.281597323,1.015471982,0.137506267,0.217540754,4.657613404,0.350521015,3.351931839,148.5405569,15.20220433,33.56355317,4.055278258,15.58331589,3.17843825,0.640953533,2.915109898,0.38918134,1.819720414,0.333073653,0.792858922,0.588452525,0.198350753,12.18683363,5.897745687,199.892,6.480558325,143.4,8.11,152.2,0.955888397,0.033846075,1591.318829,4846.403043,15674.04962,3817.785246,0.127924176,8.394819996,1.380333868,3.15731992,32.9072525,645.8440376,0.377585529,1.35170317,13.76276498,17.7910859,0.194137155,0.057271793,0.249551715,16.62014781,21.43980055,0.389834765,0.113160822,0.044965848,0.090623551,0.035645654,0.704308375,0.02367902,0.212284171,33.96609214,0.574483488,1.254023076,0.161220169,0.63593004,0.125496067,0.030351829,0.118809081,0.015809643,0.08471821,0.014203821,0.037854486,0.026055145,0.003179508,0.557501851,0.210741675,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,5.45,5.07,10.52,801.6008,10.84687596,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25.58462383,0.661043638,259.4268918,8473.055278,4435.933285,37983.27062,3.576508559,305.5806528,26.69245543,23.20950578,515.1003204,20003.9049,8.577666568,25.92983313,20.80056548,56.55245445,5.523368139,1.332326922,6.15613546,29.66730406,61.38754209,9.177506905,4.431537326,0.826013208,0.106217501,0.231516511,5.358727839,0.350385076,3.850572975,157.5380865,18.11829247,39.45693974,4.712480899,18.38368181,3.684470329,0.708722126,3.3112279,0.415144706,2.087896828,0.358182099,0.888422755,0.655973312,0.148948333,14.41811511,7.242883035,186.34,5.787730012,133.35,8.17,134.0,1.074903384,0.152630523,1357.088765,3846.801605,10485.85697,2913.200242,0.115271767,5.764500767,1.109764975,1.825668897,31.83156303,507.0144907,0.342572,1.269506652,12.54548809,19.00936555,0.191606254,0.127502993,0.273283199,9.992070617,16.98921185,0.342748662,0.197435051,1.443830194,1.412368822,0.08639693,0.98810325,0.0926944,0.172263875,27.96354237,0.466077243,0.944086425,0.171076085,0.513776944,0.149960853,0.081004591,0.15558597,0.072135134,0.115172005,0.07353284,0.089755581,0.079685863,0.158033254,0.61761662,0.25514108,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,1.86,4.38,6.24,745.1906,6.887348405,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18.32817782,0.492818296,176.989319,5779.503909,3406.144392,23544.86556,2.607910357,198.2897251,19.85630307,17.28576827,351.7860301,14688.5089,6.440231102,19.12963161,14.06537126,32.90404585,4.196408775,0.922875424,4.246400657,22.45679347,40.82629354,6.467618683,2.65292334,0.32739402,0.001985626,0.177289349,3.4916403,0.200946659,2.876873861,128.9333502,11.69981305,25.97237098,3.105184168,12.16414289,2.432845643,0.490559323,2.274318988,0.287650239,1.448213155,0.247520426,0.621206231,0.459309324,0.08451016,10.28468121,4.465598073,217.8484,8.096761295,111.25,8.17,184.3,1.110009404,0.113472145,1269.265066,4233.433203,11390.74542,2760.362095,0.072733944,7.306122509,1.166226222,1.603495643,28.45608105,550.3013701,0.330103081,1.354606307,12.26058826,18.55991168,0.17646351,0.099617964,0.324436747,10.87325683,14.46306154,0.341684262,0.074832174,0.374955915,0.691210876,0.035456762,0.748103533,0.05084547,0.168334256,31.07783372,0.495154116,1.106959544,0.142423079,0.532583841,0.118241401,0.033019097,0.111292086,0.017423294,0.073605765,0.014600735,0.033188814,0.025501027,0.022761306,0.57053383,0.179779058,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,2.26,9.33,11.59,791.4368,7.883318778,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
22.1523763,0.772012709,251.6631996,7434.471543,3979.19222,37042.10169,3.398759913,259.6014817,25.19066786,23.88025361,440.0820683,17563.10088,7.610442277,24.03064846,22.55553856,46.73505337,5.288404245,1.160117055,4.807835737,26.54614065,53.36057298,9.108450132,4.254374084,0.576517618,0.001985626,0.24634835,5.426573246,0.260639273,3.387022351,140.7140493,17.05607437,37.04928571,4.44280162,17.23536598,3.473406505,0.691287207,3.180516094,0.397082259,2.026662291,0.348561809,0.861016062,0.631955296,0.140669693,12.31100282,6.212919672,121.968,7.385229541,149.6,8.05,144.7,1.029331423,0.080184246,1497.225478,4213.994249,14985.70741,3759.968577,0.050101877,9.218920614,1.138355392,1.473474082,30.45470993,541.4065013,0.317663883,1.256587323,13.38828486,15.2656914,0.155499997,0.085849892,0.259942157,7.951875462,21.10568778,0.344212185,0.485043792,0.236558737,0.56539613,0.033113191,0.756225458,0.045300412,0.134305905,26.97184782,0.489247135,1.068291758,0.140599577,0.549987308,0.112239382,0.028937691,0.107827728,0.016016224,0.069961541,0.014018708,0.03367728,0.023015266,0.021347747,0.572909762,0.202391617,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,7.32,4.73,12.05,729.9446,6.492218611,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
26.6548205,0.971882266,241.7305836,8568.488159,5032.378185,32325.89977,3.973547979,309.7733371,29.56194481,26.31428236,478.3809323,21833.22493,9.416159247,28.25777679,22.16011743,44.60153486,6.169083846,1.514368101,6.320443328,33.46557894,58.10248649,10.0520429,4.120348335,0.758642404,0.015527819,0.243430727,5.648649759,0.325693209,4.144447659,145.361991,18.78607158,40.85337824,4.922687986,19.20426515,3.924240591,0.770874496,3.558342996,0.453038319,2.224761757,0.384840946,0.951148374,0.689509463,0.125270305,15.80241583,7.306011684,267.652,6.090498822,152.05,8.21,139.4,0.973824621,0.078718188,1495.345628,3627.554507,9798.238951,2926.688035,0.057482348,9.7702498,1.131214427,1.663913479,32.69033062,523.947812,0.316017762,1.248609865,11.12563212,18.95543076,0.134517948,0.078904467,0.262746945,8.456875483,17.78297774,0.3418792,0.56205019,0.167255522,0.375260652,0.049140275,0.720580957,0.043834353,0.136341258,25.64652228,0.48544283,1.085038422,0.137200775,0.558211217,0.112957132,0.02910614,0.111337312,0.015472318,0.073395055,0.013841362,0.034350307,0.024598991,0.020301406,0.653318945,0.210097735,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,4.02,4.39,8.41,896.2954,6.125047528,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
14.43092123,0.485717617,152.7010551,4556.864084,2547.859863,20519.80529,2.133191683,163.6210554,15.94975259,14.04233455,269.6753945,11643.61016,5.047241595,15.14910503,15.36139925,26.47102151,3.390426907,0.718070584,3.158991229,17.53251218,32.59818585,5.589556467,2.418207521,0.273812332,0.001985626,0.115926457,3.163459212,0.157338647,2.295638844,100.4275868,10.80277285,23.66733352,2.81813608,10.75977139,2.179417806,0.428439997,1.967730574,0.251797397,1.225268489,0.21216003,0.532781356,0.386122049,0.082822284,8.112387348,4.013820689,313.39,17.36249701,158.6,8.19,136.0,0.575623136,0.077233629,1152.313632,5160.194042,13265.43714,3466.77178,0.020637282,5.669444335,0.628394748,1.390859821,31.00191065,633.3722359,0.235436235,0.954933373,15.30863501,19.68542712,0.095884551,0.087954011,0.252394779,15.43279737,20.14236429,0.219151067,0.343264765,0.110190312,0.317783746,0.040791878,0.740636969,0.030962378,0.129685437,29.83753256,0.303752103,0.642785922,0.084306061,0.33666012,0.068378438,0.022666348,0.069567274,0.009427262,0.045764729,0.008579087,0.022875909,0.014746733,0.013820096,0.429163887,0.118930293,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,2.78,16.42,19.2,1968.2586,8.266350641,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
21.81288317,0.759037865,535.1030383,6811.484416,3838.646266,34918.97551,3.056332743,270.7620666,24.31984181,23.14938025,407.9299546,17736.09371,7.758548606,24.5118111,29.87984001,41.93755977,5.017227387,1.578267194,5.057058729,26.55159593,52.80068741,8.187210674,3.862403126,0.618900113,0.252481396,0.206900753,6.241287705,0.376138454,3.699356004,124.025342,15.79425626,34.9819926,4.221864057,16.21145677,3.271515114,0.627359511,3.002963612,0.382807346,1.900943394,0.320243356,0.804493638,0.577112125,0.144517718,14.05347317,6.625430523,267.652,5.893634874,116.95,8.2,140.0,0.775730719,0.071481389,1229.366668,4317.065761,11800.38001,2770.536643,0.035896929,5.90076225,0.823976495,1.091234714,25.79992509,359.4151474,0.238699928,1.124675696,11.93771128,13.59930874,0.114807484,0.049470343,0.164879403,14.00817571,16.13043599,0.279018145,0.317439161,0.114895093,0.262599416,0.032952324,0.700806331,0.038162085,0.139768003,27.65027419,0.341793237,0.731032097,0.096009708,0.38678778,0.077485464,0.023197649,0.077729793,0.011602232,0.052936703,0.010331914,0.026104291,0.018877597,0.011429936,0.440429241,0.13525424,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,0.5,3.07,3.57,734.5184,22.76870287,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29.69212532,1.004272062,258.2914535,9794.742545,5136.475034,40546.71683,3.919185987,355.6084858,30.04205224,27.1246528,520.0570035,23098.7706,9.988668527,30.08083308,22.7357696,42.34824291,6.154733518,1.559372768,7.056118729,34.54677748,71.94626204,9.999353992,5.838306853,0.730176013,0.037464651,0.277426642,5.42406944,0.415442888,4.697237578,163.8385617,18.33044245,40.84431977,4.872323053,19.10277283,3.893796429,0.761416703,3.574012057,0.454973908,2.272765891,0.391714108,0.946726691,0.700896621,0.199326045,16.09802102,7.765648002,121.968,7.696921232,160.65,8.16,137.2,0.928574779,0.046257796,1414.301014,4668.792358,12842.11959,3488.553364,0.058976305,8.212149887,1.297221708,1.577062975,32.58641915,523.9143895,0.321720352,1.4795106,12.79406937,16.20147812,0.162050255,0.059810577,0.238673795,17.50066236,24.50448187,0.330667602,0.162128133,0.120700742,0.253329528,0.037316387,0.750959562,0.044372166,0.177695043,41.443395,0.471026788,1.034376419,0.130748023,0.515394087,0.1013616,0.03196225,0.103958843,0.014163152,0.068396665,0.013004712,0.03153684,0.022646052,0.008646444,0.653854014,0.18380752,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,11.29,17.38,28.67,848.5246,5.896817694,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
22.94661239,0.707195574,281.4898642,6967.605881,3839.57264,34766.67873,3.388255706,289.6727328,26.5914384,22.94692533,423.6324854,17912.16676,7.827196468,24.39011801,26.68813366,57.07440007,5.444852212,1.246409403,4.840479577,26.24385866,51.29990158,8.835818598,4.405975143,0.679313031,0.057545761,0.231557116,5.577705302,0.283824764,3.358419489,125.4410406,16.95611124,36.94473334,4.419245356,16.97238744,3.375572807,0.676898762,3.095150718,0.389697769,1.95327661,0.337078614,0.839104333,0.604536819,0.147458809,13.01632904,6.22768238,269.346,5.687033563,134.8,8.19,88.5,1.00908995,0.028935803,1176.076523,5705.595585,10452.85292,4602.424029,0.084861959,7.548010091,1.164634005,1.833764157,41.24366536,592.3661117,0.418334694,1.73511085,14.90667239,18.02612093,0.199778379,0.07476438,0.234066319,13.03096482,21.80286807,0.374195107,0.148273262,0.096173889,0.236295978,0.037873576,0.201869282,0.029531016,0.213033843,38.4498848,0.682678439,1.52869804,0.184337274,0.759111714,0.156053144,0.040268785,0.13449244,0.017433443,0.080814124,0.015187517,0.036090806,0.02514634,0.007150219,0.600745658,0.289183866,104.540878,30.925096,0.355211973,5433.0,3614.399902,774.0999756,0.507842004,4.300000191,24.0,35.52000046,-6.429999828,759,785,887.685656,0.4,3.45,3.85,720.797,7.237378694,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
20.1458846,1.213857579,205.7574348,3573.606136,2646.248048,2460.151649,4.687840527,521.3035774,39.7659591,29.72706495,452.122678,29483.36238,13.2639127,22.0927969,36.02691938,47.89954761,7.341878076,2.004982574,14.00666172,31.0497951,14.09901025,9.179858493,4.799069122,1.576215486,0.484998674,0.189715566,5.576786186,0.775619158,4.408122569,117.2272379,24.85222625,58.02261066,5.63436988,21.28989946,4.052056185,0.746266038,3.537665948,0.426635131,2.088516604,0.360378625,0.965708173,0.75754311,0.124606868,23.36632509,8.568975534,272.9034,7.692307692,128.05,6.87,66.6,0.344476597,0.04569774,1212.052969,3626.556595,8094.978536,1845.222963,0.000563552,4.917953081,0.443450219,1.755441191,29.25744647,250.2899975,0.195710346,1.894672254,13.96033826,16.49905263,0.080879364,0.032278272,0.16896758,3.018178082,17.67019401,0.425685822,0.124034386,0.049888799,0.099180386,0.063915095,0.669701057,0.035204705,0.049623371,30.68193055,0.798438124,1.546973023,0.138364577,0.505965089,0.08979426,0.024833805,0.104292747,0.013525254,0.063049571,0.012321214,0.031280996,0.01964547,0.005573012,0.791059051,0.076162258,106.185934,31.966533,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,723,704,922.285163,8.54,3.16,11.7,1245.937,15.92741216,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
20.10246463,1.024187339,214.7159881,3512.423561,2805.126839,2096.732936,4.672805612,501.0295426,39.81523456,29.50639528,433.8395144,27848.36004,12.84487943,22.12775399,34.43523707,45.26328669,7.395210599,1.940547361,12.09396765,31.9699548,19.1404521,8.316342032,5.461968469,1.643976605,0.440305532,0.18990104,5.711479893,0.68651796,4.474744531,124.5329027,22.87658558,53.09400299,5.202334878,19.35969212,3.680879129,0.702632537,3.251816198,0.3911212,1.93161996,0.339549523,0.866775613,0.706746991,0.144376429,22.39027666,8.90328891,249.018,5.38986705,274.0,6.8,99.2,0.435779163,0.104407922,1316.272099,4111.318787,10655.38023,1892.718216,0.04328925,9.129671879,0.753414123,1.653172961,33.9224017,477.768922,0.300425213,1.645835472,10.98564375,17.48277256,0.142163604,0.042897724,0.282538755,2.282009284,18.2709455,0.425393571,0.26880054,0.081927558,0.111102535,0.055105604,0.653097407,0.034855489,0.081132905,32.56555211,0.854285742,1.750466709,0.159170337,0.588773055,0.111418656,0.029671877,0.115797947,0.014698179,0.069510864,0.013842622,0.034125607,0.023402626,0.010024034,1.016174527,0.142044696,106.185934,31.966533,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,723,704,922.285163,9.4,12.89,22.29,1375.3586,14.47410363,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
18.68754319,1.083919315,224.4997557,3349.872408,2607.227892,2711.912938,4.415649004,479.4982855,37.8609118,32.2798527,339.666938,25914.91239,12.45827205,22.31280582,38.290087,42.63512312,6.925968862,1.855097572,12.22119028,29.4886248,12.75287476,9.765559015,3.884558342,1.656419805,0.468616734,0.251148972,5.580907861,0.830446198,4.279138244,130.4032178,24.62360499,59.47020648,5.724769148,21.67968738,4.124020975,0.792405825,3.687058217,0.455241219,2.260503101,0.394267422,1.05419249,0.861034847,0.090517138,24.55949749,7.839840773,271.2094,7.776980139,220.8,6.46,79.4,0.888694234,0.111720106,1006.938348,4492.890185,16915.24281,2253.736186,0.06695309,12.27716277,0.894830067,2.302039508,73.03841762,575.0762737,0.757464585,3.679744433,14.06708051,21.91671394,0.215070454,0.062242553,0.322099914,4.918703339,22.04644668,0.925522163,0.547519427,0.093708466,0.126662337,0.243877738,0.691473296,0.046746316,0.100521638,37.42873891,1.840010966,3.914807816,0.332505667,1.211663449,0.215209701,0.053720617,0.250662066,0.030976559,0.154895723,0.029085779,0.076814784,0.051155483,0.013271263,1.801908924,0.219697443,106.185934,31.966533,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,723,704,922.285163,11.05,9.88,20.93,1457.687,19.11743499,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
21.16923489,1.053898696,226.9247137,3774.363711,2885.361449,2314.517907,4.729698653,533.1902959,40.19017135,30.43482929,370.3345981,27618.53273,12.95717944,22.61731455,38.86170304,41.12215118,7.447686616,1.946454485,12.25413539,32.07534572,13.88593388,9.739700433,5.694540807,1.773432747,0.450205953,0.20218239,5.76920418,0.790077725,4.520317997,119.1998883,24.65106383,57.36752252,5.601347756,20.76911645,3.973608441,0.751433697,3.505969977,0.421607893,2.088500034,0.364019527,1.027646264,0.849269815,0.133961929,23.44459508,8.51308483,186.34,5.0,159.1,6.21,69.3,0.824621186,0.09602342,1005.383309,4474.333987,15848.31368,1793.754575,0.122477048,17.51096183,1.415226541,2.145294276,48.06461926,948.9724355,0.532919013,3.753953544,13.8486305,23.94831559,0.297242823,0.090169642,0.492777576,4.10167687,20.47599963,0.995363637,0.474912776,0.117226333,0.130228931,0.112106089,0.654138711,0.072497165,0.155407813,46.98495135,1.989894195,4.305188688,0.386979496,1.458957368,0.259806475,0.065559998,0.272869959,0.034507042,0.174900112,0.03128297,0.083153226,0.059317707,0.015216731,2.050057545,0.313869602,106.185934,31.966533,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,723,704,922.285163,9.0,12.7,21.7,1302.5166,16.87132349,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
17.33630847,1.235462875,198.3202766,3340.856397,2186.162707,3073.391669,4.139174039,439.9958559,35.88555507,41.39102943,361.541084,27014.5789,12.27505655,25.96319714,29.61347632,42.29457607,6.390178472,4.061834385,13.84653704,27.36668937,14.19340195,9.356203552,2.911612904,1.776996614,1.661376005,0.24813888,5.887947952,0.914760728,4.156087111,122.1116167,24.29483378,57.54910124,5.712048708,21.35151221,4.027112346,0.79717881,3.911918108,0.481780107,2.185323725,0.391591778,0.995128131,0.774005784,0.13013881,22.93058519,9.106791723,272.9034,6.49740104,121.1,6.41,66.7,0.446722276,0.053738795,1121.046289,4164.56264,8214.727531,1736.403597,0.038646348,7.731643601,0.579066571,1.556077907,36.76781268,390.2112433,0.310059703,3.186889885,14.34140923,21.25915628,0.124044549,0.042822056,0.196135791,4.723123611,19.42963075,0.560249094,0.361294413,0.068222684,0.090277196,0.069071413,0.677808091,0.039471156,0.073793484,47.86819135,1.039010646,2.285688123,0.203226074,0.75096144,0.137897871,0.037958371,0.151667947,0.018900723,0.091547897,0.017076004,0.043895645,0.029449074,0.012110892,1.384311256,0.12466459,106.185934,31.966533,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,723,704,922.285163,7.89,4.46,12.35,1257.9644,14.97209862,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
18.98520208,1.156461356,205.3469888,3606.159758,2439.784389,2780.790193,4.456993787,468.4952236,40.12896432,31.4690564,461.4327385,28753.08162,13.31074891,22.63949,32.08984743,43.49251291,7.214601549,3.829929614,14.13512599,30.78414006,15.31487225,9.624931246,3.092460265,1.525611832,1.083469055,0.195071912,5.857801114,0.888016421,4.742276115,128.4969778,25.35539171,59.70198115,5.913390615,22.22495006,4.231373341,0.803731439,4.041895666,0.482544679,2.256918442,0.388741653,1.003495824,0.787841208,0.091537267,24.90746588,10.1084788,254.1,4.8,143.3,6.34,92.4,0.567591022,0.049732892,1357.067663,3543.749807,7257.382588,1838.815259,0.033974549,8.394978393,0.638709825,1.670343076,33.17028108,408.7070903,0.272126413,2.275411248,12.34356473,18.3681338,0.1432267,0.040023274,0.226946613,4.414940607,19.38131868,0.576553304,0.461297518,0.066837208,0.085578181,0.084297444,0.657379806,0.033532287,0.079971719,40.18131896,1.063824362,2.294862143,0.201188928,0.717475636,0.134185752,0.036547536,0.149008724,0.019382781,0.09366937,0.017827669,0.043913453,0.029526027,0.013531683,1.217396732,0.132954901,106.185934,31.966533,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,723,704,922.285163,5.01,10.51,15.52,1277.1066,13.31495033,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
15.03059052,0.935987287,234.9026779,3212.303961,2017.841991,3293.764676,3.397462634,333.8402751,30.98138951,27.54743177,371.790489,22466.93713,11.24159534,19.07960679,32.30712142,41.88226483,5.568758539,2.7929622,10.7064688,23.04394085,17.06912907,8.065983705,1.698793424,0.920565114,0.842038033,0.31494488,5.271972282,0.528674045,3.325851959,103.5732046,21.94562599,50.8026834,5.025837639,19.12710979,3.625057546,0.682453501,3.368680977,0.397078843,1.849649169,0.318940398,0.83114587,0.647761375,0.040671288,20.27263782,7.770187388,322.8764,6.5828845,118.45,6.33,64.3,0.778948798,0.058521195,989.7850297,4544.861369,12187.6008,2279.11976,0.079868488,14.90964251,1.185554739,3.248258727,32.24598262,815.4078992,0.567007722,1.924982013,11.58302006,19.76559145,0.231642325,0.062942581,0.452296503,5.075231891,19.82840726,0.550128264,0.464116865,0.095967018,0.108541213,0.038058373,0.722662972,0.067145269,0.137416185,35.91913861,1.215677066,2.599304882,0.25274963,0.949757143,0.167666248,0.040959514,0.174526219,0.020775387,0.102123477,0.018511955,0.050137108,0.035792037,0.011177814,1.280286014,0.301202954,106.185934,31.966533,0.135254979,5559.5,3736.5,816.4000244,0.686496019,4.599999905,24.89999962,38.84999847,-6.070000172,723,704,922.285163,11.18,5.23,16.41,1123.6302,12.33440205,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
